lab,subid,order,trial_type,stimulus,trial_num,looking_time_s,trial_error,trial_error_type,looking_time_diff,total_center,enabled_diff
Omane - Ghana,mba_21,1,ADS,ADS1,2,14.673,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS2,3,13.033,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS2,4,15.379,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS3,5,15.244,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS3,6,16.011,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS4,7,10.106,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS4,8,8.133,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS5,9,13.57,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS5,10,12.074,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS6,11,9.769,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS6,12,4.194,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS7,13,2.361,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS7,14,2.441,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,ADS,ADS8,15,5.697,noerror,NA,NA,NA,NA
Omane - Ghana,mba_21,1,IDS,IDS8,16,15.086,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS5,1,12.069,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS5,2,13.773,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS7,3,10.171,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS7,4,14.299,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS1,5,5.178,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS1,6,16.791,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS3,7,14.042,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS3,8,4.117,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS2,9,5.671,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS2,10,16.055,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS4,11,17.008,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS4,12,8.458999999999998,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS6,13,10.714,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS6,14,2.19,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,IDS,IDS8,15,14.478,noerror,NA,NA,NA,NA
Omane - Ghana,mba_22,3,ADS,ADS8,16,12.26,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS5,1,15.37,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS5,2,15.664,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS7,3,16.829,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS7,4,8.85,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS1,5,16.992,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS1,6,10.829,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS3,7,16.947,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS3,8,8.293,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS2,9,9.97,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS2,10,17.033,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS4,11,12.714,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS4,12,9.658,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS6,13,14.509,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS6,14,13.316,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,ADS,ADS8,15,16.979,noerror,NA,NA,NA,NA
Omane - Ghana,mba_23,4,IDS,IDS8,16,10.79,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS5,1,11.213,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS5,2,12.536,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS7,3,12.337,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS7,4,16.41,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS1,5,12.177,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS1,6,7.708999999999999,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS3,7,14.547,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS3,8,5.888,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS2,9,17.261,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS2,10,5.29,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS4,11,5.171,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS4,12,17.667,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS6,13,6.852,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS6,14,13.459,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,ADS,ADS8,15,17.234,noerror,NA,NA,NA,NA
Omane - Ghana,mba_24,4,IDS,IDS8,16,2.15,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS1,1,17.277,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,ISD1,2,6.469,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS2,3,8.920999999999998,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS2,4,15.313,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS3,5,15.451,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS3,6,10.527,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS4,7,7.847,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS4,8,5.548,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS5,9,3.057,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS5,10,16.054,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS6,11,12.253,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS6,12,5.049,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS7,13,8.534,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS7,14,10.383,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,IDS,IDS8,15,2.88,noerror,NA,NA,NA,NA
Omane - Ghana,mba_25,2,ADS,ADS8,16,5.354,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS5,1,12.503,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS5,2,17.096,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS7,3,12.087,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS7,4,15.249,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS1,5,8.333,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS1,6,14.299,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS3,7,5.077,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS3,8,8.603,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS2,9,3.366,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS2,10,8.351,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS4,11,7.562,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS4,12,3.152,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS6,13,4.234,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS6,14,3.131,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,IDS,IDS8,15,2.997,noerror,NA,NA,NA,NA
Omane - Ghana,mba_26,3,ADS,ADS8,16,6.635,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS1,1,10.485,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,ISD1,2,16.29,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS2,3,15.539,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS2,4,14.165,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS3,5,4.235,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS3,6,15.94,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS4,7,15.186,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS4,8,16.392,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS5,9,17.271,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS5,10,9.907,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS6,11,13.161,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS6,12,16.01,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS7,13,13.044,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS7,14,15.442,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,IDS,IDS8,15,14.742,noerror,NA,NA,NA,NA
Omane - Ghana,mba_27,2,ADS,ADS8,16,15.228,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,ISD1,1,16.679,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS1,2,14.477,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS2,3,14.893,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS2,4,6.126,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS3,5,12.756,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS3,6,12.107,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS4,7,14.116,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS4,8,4.454,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS5,9,7.306,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS5,10,3.635,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS6,11,4.882,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS6,12,3.119,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS7,13,1.809,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS7,14,2.934,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,ADS,ADS8,15,4.084,noerror,NA,NA,NA,NA
Omane - Ghana,mba_28,1,IDS,IDS8,16,6.763,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS1,1,9.42,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,ISD1,2,13.582,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS2,3,6.312,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS2,4,3.848,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS3,5,3.659,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS3,6,5.275,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS4,7,4.989,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS4,8,11.22,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS5,9,4.498,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS5,10,4.61,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS6,11,3.785,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS6,12,5.153,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS7,13,1.342,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS7,14,2.047,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,IDS,IDS8,15,10.681,noerror,NA,NA,NA,NA
Omane - Ghana,mba_29,2,ADS,ADS8,16,4.372,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS5,1,5.934,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS5,2,7.113,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS7,3,8.996,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS7,4,3.425,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS1,5,8.519,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS1,6,7.657,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS3,7,10.926,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS3,8,7.665,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS2,9,5.214,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS2,10,6.113,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS4,11,9.476,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS4,12,5.227,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS6,13,2.336,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS6,14,2.771,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,ADS,ADS8,15,10.295,noerror,NA,NA,NA,NA
Omane - Ghana,mba_30,4,IDS,IDS8,16,4.947,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS5,1,16.13,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS5,2,16.367,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS7,3,15.515,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS7,4,13.749,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS1,5,14.914,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS1,6,15.294,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS3,7,15.996,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS3,8,15.708,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS2,9,16.48,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS2,10,15.133,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS4,11,5.927,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS4,12,16.195,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS6,13,14.316,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS6,14,6.319,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,ADS,ADS8,15,11.3,noerror,NA,NA,NA,NA
Omane - Ghana,mba_31,4,IDS,IDS8,16,6.96,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS1,1,11.837,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS1,2,11.182,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS2,3,9.348,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS2,4,14.542,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS3,5,5.679,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS3,6,13.749,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS4,7,9.632,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS4,8,15.634,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS5,9,6.847,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS5,10,3.237,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS6,11,6.849,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS6,12,2.603,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS7,13,5.206,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS7,14,4.717,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,ADS,ADS8,15,2.904,noerror,NA,NA,NA,NA
Omane - Ghana,mba_32,1,IDS,IDS8,16,5.662,noerror,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,1,16.24,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,2,15.469,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,3,5.936,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,4,2.066,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,5,14.377,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,6,7.848,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,7,11.921,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,8,12.202,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,9,10.316,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,10,5.571,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,11,14.295,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,12,5.521,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,IDS,NA,13,6.818,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_001,NA,ADS,NA,14,3.153,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,IDS,NA,1,17.216,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,ADS,NA,2,15.828,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,IDS,NA,3,9.802,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,ADS,NA,4,5.731,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,ADS,NA,5,10.128,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,IDS,NA,6,5.77,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,IDS,NA,7,3.659,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,ADS,NA,8,1.724,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_002,NA,ADS,NA,9,4.561,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,1,6.364,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,2,6.972,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,3,7.34,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,4,6.675,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,5,10.845,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,6,10.758,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,7,7.475,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,8,7.499,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,9,7.08,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,10,3.848,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,11,5.442,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,12,3.83,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,IDS,NA,13,4.921,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_003,NA,ADS,NA,14,3.456,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,1,5.824,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,2,13.114,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,3,5.722,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,4,7.416,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,5,11.041,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,6,7.229,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,7,7.214,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,ADS,NA,8,11.416,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,9,3.389,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,10,1.181,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,11,3.732,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,12,10.547,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,13,4.33,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_0040,NA,IDS,NA,14,0.909,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,1,12.616,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,2,12.664,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,3,7.246,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,4,8.148,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,5,5.069,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,6,13.331,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,7,8.539,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,8,2.061,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,9,15.376,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,10,12.651,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,11,1.31,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,12,2.072,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,IDS,NA,13,5.542,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,14,2.508,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_005,NA,ADS,NA,15,4.465,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,1,17.633,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,2,14.139,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,3,5.062,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,4,13.102,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,5,6.256,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,6,6.461,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,7,6.021,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,8,2.643,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,9,7.669,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,10,3.725,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,ADS,NA,11,8.009,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,12,11.63,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_008,NA,IDS,NA,13,10.3,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,1,16.458,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,2,16.557,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,3,10.519,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,4,13.38,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,5,13.062,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,6,15.9,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,7,5.196,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,8,3.273,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,9,2.617,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,10,2.014,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,11,2.176,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,12,2.631,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,IDS,NA,13,7.489,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_009,NA,ADS,NA,14,4.211,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,1,2.121,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,2,3.022,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,3,16.602,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,4,9.37,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,5,4.212,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,6,0.722,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,7,3.835,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,8,1.162,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,9,7.08,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,10,6.535,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,ADS,NA,11,2.753,NA,NA,NA,NA,NA
Kizito - Uganda,IDS_011,NA,IDS,NA,12,3.239,NA,NA,NA,NA,NA
